5000,0.01476794285736105
25000,0.08074364285727954
45000,0.14565381428604138
65000,0.21393334285676247
85000,0.27846568571502367
105000,0.3568337857143758
125000,0.4400884857142436
145000,0.5477361714292783
165000,0.6349954428567018
185000,0.7167055714284548
205000,0.7900611142852411
225000,0.8893515285716214
245000,1.0048003285714262
265000,1.036753085714216
285000,1.1358594999998917
305000,1.2302643142855751
325000,1.3169256428570537
345000,1.3971963857142586
365000,1.4744219714284554
385000,1.5932990142856787
405000,1.63925875714293
425000,1.7592732571426626
445000,1.8567095000001115
465000,1.9303071428574705
485000,2.0140912142854046
505000,2.130250985714156
525000,2.1834792428570444
545000,2.331825442857475
565000,2.3935305714283976
585000,3.1732771999998346
605000,2.607426442857364
625000,2.7036495428572898
645000,2.7403943000000646
665000,2.852819499999896
685000,2.9362932428573134
705000,3.030209499999858
725000,3.1441124999998595
745000,3.3511337285711176
765000,3.602971642857613
785000,3.368585614285621
805000,3.6078164285715633
825000,3.7054325571430775
845000,3.791132028571675
865000,3.9096915428568275
885000,4.090700600000283
905000,4.113790442856823
925000,4.189916671428364
945000,4.356870399999805
965000,4.370772028571342
985000,4.475430142856827
1005000,4.562045057142833
1025000,4.780250314285305
1045000,4.926853300000273
1065000,5.008273542857621
1085000,5.047182871428179
1105000,5.159823614285155
1125000,5.332126971428546
1145000,5.430385214285707
1165000,5.463282200000061
1185000,5.642126500000034
1205000,5.635853042856719
1225000,5.90849739999976
1245000,5.884854928571388
1265000,6.054163914285839
1285000,6.164622414285467
1305000,6.285857785714533
1325000,6.345982328571283
1345000,6.478877999999895
1365000,6.565552857142653
1385000,6.733613528571368
1405000,6.802952857142633
1425000,6.948606942857493
1445000,7.0296336857141535
1465000,7.265470642856859
1485000,7.320953699999985
1505000,7.4023368571428625
1525000,7.490860957142753
1545000,7.70174924285701
1565000,7.818264228571154
1585000,7.828746585714076
1605000,8.015117014285611
1625000,7.938278899999984
1645000,8.333926442856734
1665000,8.138332371428467
1685000,8.527798457142906
1705000,8.526049785714608
1725000,8.651810114286231
1745000,8.739358700000334
1765000,9.043893899999862
1785000,9.245125928571204
1805000,9.21238109999987
1825000,9.237447128571668
1845000,9.38394008571413
1865000,9.46528234285636
1885000,9.7053527428569
1905000,9.641676971428492
1925000,10.200348157142798
1945000,10.101757771428831
1965000,10.213656742857504
1985000,10.352525457142681
